Date,us500_UH,gold_H,gold_UH,usbond10y_UH,nasdaq100_UH,usdkrw
1993-10-08,569.1367122772879,3157.473613733393,10160.155206468942,2640.87437623887,1327.1402141875865,812.05
1993-10-09,569.1367122772879,3157.398435790209,10160.074570316508,2640.918233616903,1327.1402141875865,812.05
1993-10-11,569.9790929058715,3181.070281168636,10230.898399727092,2639.6448484269768,1324.1089516921547,811.6
1993-10-12,570.0475270476785,3172.612855733388,10191.287558664562,2635.1351245272376,1329.1132361614266,810.6
1993-10-13,569.9420408287577,3234.29563209884,10387.668438062725,2635.0840624317,1341.8410288106884,810.45
1993-10-14,577.5128710542973,3228.0429378192016,10372.228827305678,2644.1066499785948,1362.17629414612,810.8
1993-10-15,579.9888469933833,3223.113869717419,10345.698212064304,2649.5199168389386,1362.3625682570528,809.95
1993-10-16,579.9888469933833,3223.0371289109976,10345.616103348337,2649.5639177947,1362.3625682570528,809.95
1993-10-18,578.0552067976254,3219.79610348036,10328.522567443855,2633.1725066977,1352.4178411025368,809.4
1993-10-19,573.8221225046965,3253.6816745407,10437.385285137489,2633.5747206633696,1327.7180635617087,809.4
1993-10-20,574.4138389628981,3277.8623721351405,10511.87163475654,2635.105613715692,1331.4695076781509,809.15
1993-10-21,573.5739908727759,3277.343280649225,10509.074849955705,2618.295819015029,1343.181454208447,809.05
1993-10-22,570.8808463935716,3269.326589125015,10483.535469993478,2605.675021046098,1346.0768473363885,809.05
1993-10-23,570.8808463935716,3269.248748015749,10483.452267331017,2605.718293863412,1346.0768473363885,809.05
1993-10-25,572.4904147397989,3276.590158292224,10508.625779248912,2597.229920118149,1343.52083149784,809.15
1993-10-26,572.3175998781948,3250.0524659773714,10427.54604399028,2605.9186809865632,1334.287631143858,809.45
1993-10-27,572.4550387023065,3251.298035932915,10427.19725039646,2603.429852726307,1353.3036677171435,809.1
1993-10-28,576.3662087711456,3255.189386088128,10434.036251725622,2608.042552362512,1349.0677920589949,808.65
1993-10-29,575.8672829736562,3255.111881578935,10424.921320011908,2602.648134538781,1353.9253230433874,807.95
1993-10-30,575.8672829736562,3255.034378915088,10424.838582541115,2602.691357088158,1353.9253230433874,807.95
1993-11-01,577.0821387379846,3244.737952924904,10386.40469991454,2577.916986213815,1367.1707376687689,807.5
1993-11-02,576.5554342077131,3196.6003036095663,10229.946589060932,2565.0392097459217,1367.8355698885252,807.3
1993-11-03,569.0859537770269,3200.933297945576,10240.8033498203,2557.5107324622963,1341.8499242859116,807.05
1993-11-04,563.0157366211163,3254.6468734503983,10414.102949902286,2558.2225874299565,1305.8132805499313,807.15
1993-11-05,565.6323916549289,3301.303677250444,10562.25027116836,2544.023446023949,1326.9935775181607,807.05
1993-11-06,565.6323916549289,3301.225074781938,10562.166443785254,2544.0656949847503,1326.9935775181607,807.05
1993-11-08,566.539947322526,3331.927952007547,10663.378131704128,2554.040159831282,1331.5261419905378,807.25
1993-11-09,566.7836704407141,3318.1823374428004,10616.9253724989,2564.6473391746013,1334.8800937637052,807.05
1993-11-10,570.2971004152691,3310.6090990458288,10579.736888956408,2547.746174060572,1357.6508191789114,806.05
1993-11-11,568.2347760963393,3325.0775586772525,10616.25446613296,2545.583760779813,1362.168900084974,805.3
1993-11-12,571.5889378174099,3321.471859543585,10617.421308757152,2559.54242576854,1365.5553941897967,806.25
1993-11-13,571.5889378174099,3321.3927768802623,10617.337043508673,2559.584932455253,1365.5553941897967,806.25
1993-11-15,571.7721664732842,3296.109881876828,10547.30745814182,2557.01211442622,1352.8841433854654,807.05
1993-11-16,574.8856161325435,3307.9323079659007,10593.175453900134,2564.593948285758,1361.6958041809648,807.65
1993-11-17,571.954594762783,3294.1898699184308,10551.947800554,2567.4059485025023,1335.7878384157311,807.85
1993-11-18,569.3591155659717,3298.9597226931764,10547.77259736773,2550.817005336759,1319.293413580972,806.35
1993-11-19,568.067901800441,3312.103459490801,10587.337863636809,2529.3196550653743,1314.9064369437135,806.15
1993-11-20,568.067901800441,3312.0245998846226,10587.253837145829,2529.361659838217,1314.9064369437135,806.15
1993-11-22,565.0732477007333,3333.021030765927,10663.29940341584,2522.923364084212,1291.086825654114,806.8
1993-11-23,568.3889452443991,3332.0602712895293,10665.019564642344,2536.692395951169,1318.8034525978771,807.15
1993-11-24,571.1156233264711,3314.7940101119216,10617.811256556324,2535.3314217877028,1332.9913333363818,807.75
1993-11-25,571.1156233264711,3323.528683919388,10645.958339599769,2535.373526398813,1332.9913333363818,807.75
1993-11-26,571.4291336150268,3316.3988417374226,10621.973764663831,2546.1365497259203,1337.257115771521,807.65
1993-11-27,571.4291336150268,3316.319879860238,10621.889463284748,2546.178833779336,1337.257115771521,807.65
1993-11-29,569.089670029196,3319.687065035742,10632.353372901644,2550.0591208928377,1326.3402629934635,807.6
1993-11-30,569.8263543116481,3267.6139880113788,10472.221138936718,2539.495204608445,1339.5434811328066,808.1
1993-12-01,570.4888663998603,3261.3675528573817,10450.428270569795,2541.252583234245,1360.7126000026662,807.95
1993-12-02,572.9457892081231,3300.0632523232102,10591.60186973412,2547.2567359405043,1374.07034758471,809.25
1993-12-03,575.1126107762643,3284.563823069364,10539.418940582284,2548.873939605524,1393.1837855726542,809.05
1993-12-04,575.1126107762643,3284.485619168815,10539.335294400214,2548.9162691191627,1393.1837855726542,809.05
1993-12-06,576.9286170027975,3314.287594467396,10633.328853456169,2563.231960717322,1383.322129646442,808.9
1993-12-07,576.9364096825623,3298.348739563995,10589.555909780582,2567.07292026238,1377.254673162558,809.45
1993-12-08,576.7225843407807,3322.940640123191,10664.723762009837,2566.609229206837,1369.2013729171542,809.15
1993-12-09,574.9053626535501,3369.99855662561,10817.92689441986,2572.8804493936104,1343.2322574794955,809.3
1993-12-10,573.6448856247532,3368.1562278161755,10810.180601330872,2563.847068648884,1341.9775457577457,809.15
1993-12-11,573.6448856247532,3368.076033620275,10810.094806246736,2563.889646823417,1341.9775457577457,809.15
1993-12-13,578.0697788116794,3414.16722868874,10976.656796907402,2559.358885645612,1347.0650551949743,810.5
1993-12-14,573.936983653463,3414.526419863505,10980.017562989724,2553.081239212648,1330.1158882031302,810.65
1993-12-15,573.0246449086208,3399.469128545836,10929.075387942905,2551.141835766554,1337.1344058656716,810.45
1993-12-16,574.7388046382538,3404.673707014392,10941.929403333956,2548.9126599543256,1340.9276691428574,810.15
1993-12-17,578.2538517700157,3398.4263520354,10928.766151695523,2556.142911418955,1351.6747840766525,810.65
1993-12-18,578.2538517700157,3398.345437122256,10928.679415456225,2556.185361649449,1351.6747840766525,810.65
1993-12-20,579.8158399872484,3432.9766272547604,11055.379193298084,2556.310800961441,1355.8921253300505,811.75
1993-12-21,577.5170132792293,3423.2059242510245,11017.299235082595,2551.7142354115595,1350.8498173651774,811.25
1993-12-22,580.4334306937749,3403.3065540976745,10935.20193754512,2567.813251992701,1348.2373543203971,809.9
1993-12-23,578.7923681101557,3397.500499024017,10893.131406516615,2566.6670980594345,1351.9571795894856,808.15
1993-12-24,578.4700807060234,3404.905997403652,10910.969005898954,2565.380527501982,1351.2043728941749,807.7
1993-12-27,581.8152880259369,3404.662795623019,10915.43718947668,2566.9215057279253,1357.0540461656094,808.05
1993-12-28,583.1200126575254,3404.581732223123,10918.052232728502,2567.934419531717,1367.435924509955,808.25
1994-01-03,575.4881399506056,3439.757349340649,11033.952082546286,2534.531951514545,1370.4269124350517,808.4
1994-01-04,579.1326266309927,3477.978136826465,11182.262794206012,2547.4257178815005,1382.8005302813517,810.25
1994-01-05,581.8003838820578,3469.0903198818746,11182.773254199616,2550.446278024387,1396.4118213325244,812.35
1994-01-06,582.4807684018926,3439.071410088234,11099.148217069209,2564.3293800402275,1408.9901681694864,813.3
1994-01-07,586.1286667720782,3439.869986065948,11104.631801771777,2590.5357019337825,1411.3240684215732,813.5
1994-01-08,586.1286667720782,3439.788084399613,11104.54366977335,2590.578723330261,1411.3240684215732,813.5
1994-01-10,591.7170318316394,3364.7906483969023,10836.7420022496,2590.71640720753,1422.3063971378149,811.55
1994-01-11,590.2969230171967,3383.638582198978,10892.916324263448,2590.0996094052466,1418.0076083399083,811.2
1994-01-12,588.2103367383057,3405.126679519699,10959.562910691144,2602.7028286498426,1419.8130604615008,811.0
1994-01-13,586.6574183521507,3386.998785806553,10901.391379963534,2583.048305705295,1418.179369199981,811.0
1994-01-14,589.5313240058257,3428.732942803092,11046.095836597704,2573.0456357273765,1432.5376702656906,811.75
1994-01-15,589.5313240058257,3428.6513063044536,11046.00816917043,2573.0883666638274,1432.5376702656906,811.75
1994-01-17,590.0033848134683,3455.775756679834,11142.661749525309,2575.090078938499,1430.3421360154891,812.4
1994-01-18,589.9088536361634,3454.8132481445427,11123.280456382288,2579.1807983652507,1428.7856693302265,811.2
1994-01-19,587.7388981206981,3456.4914050802126,11117.198839845874,2573.48751977429,1411.416251065613,810.35
1994-01-20,589.36344974042,3453.76854891479,11109.988566490012,2583.231955503042,1429.4793020920815,810.45
1994-01-21,587.5461032059662,3413.6387962039867,10968.88210088978,2577.372350066564,1428.1000480994464,809.55
1994-01-22,587.5461032059662,3413.557519089791,10968.795046269932,2577.415152857377,1428.1000480994464,809.55
1994-01-24,584.8593635436544,3357.508483239163,10782.374208129164,2574.597926087897,1419.0345953256694,809.05
1994-01-25,584.8593635436544,3369.7496746095744,10821.85697944859,2567.824999656909,1409.4987718709326,809.05
1994-01-26,586.0459461570923,3352.9483027989413,10761.416802728863,2568.5692733859296,1411.0881143632064,808.55
1994-01-27,591.1726065392909,3383.669833058163,10854.816837691327,2575.006552517004,1419.8805757521302,808.15
1994-01-28,592.7201853802604,3327.708116200932,10675.463882319254,2584.4706618955165,1428.8515843563937,808.15
1994-01-29,592.7201853802604,3327.6288850553083,10675.379156415423,2584.513582569009,1428.8515843563937,808.15
1994-01-31,596.9024028909356,3327.91040590002,10675.300093243412,2581.055526202881,1433.765814031816,808.05
1994-02-01,593.6604983494419,3362.1485961225603,10782.629624090843,2568.254342580887,1420.3576242131603,807.85
1994-02-02,597.3800591905215,3387.146073096757,10860.27994018637,2568.088380458646,1425.4060288107046,807.65
1994-02-03,594.5996751137523,3378.7064482724195,10832.050815346302,2561.0496791302594,1419.2417249713517,807.55
1994-02-04,581.1044596669037,3410.7413115688005,10935.602794952318,2538.5260268920656,1375.8204148523228,807.6
1994-02-05,581.1044596669037,3410.6601034423347,10935.516004453946,2538.568184556441,1375.8204148523228,807.6
1994-02-07,585.0039428313481,3377.9447665877115,10853.095942504504,2540.340444448717,1386.0537244550958,809.25
1994-02-08,586.6935871202363,3347.071770811877,10777.995762685856,2537.227178786197,1395.532790909174,811.05
1994-02-12,585.9170406860417,3352.471086191425,10796.067407418212,2561.534886923396,1396.8189472622394,811.05
1994-02-14,587.0914435691806,3359.348741317372,10825.89530466904,2560.061822196019,1409.1756570754785,811.6
1994-02-15,589.6543318181497,3382.139421205373,10889.440458045789,2561.852493529893,1418.8901433184303,810.85
1994-02-16,589.0479396754675,3374.14231285631,10859.845628773754,2559.6218340323253,1419.9631901758978,810.55
1994-02-17,585.2668645728336,3384.17736628,10886.941013837366,2539.410171849048,1414.5749472661971,810.15
1994-02-18,581.6326614560977,3360.3481775317205,10807.786248210892,2523.521351836267,1416.1349780457592,809.95
1994-02-19,581.6326614560977,3360.268169241779,10807.700472129558,2523.56326031586,1416.1349780457592,809.95
1994-02-21,581.0222685154991,3339.87930672231,10731.191669062153,2521.1839856948377,1414.6488187379764,809.1
1994-02-22,586.5059048131084,3325.288131129182,10678.537389419647,2527.274848446112,1422.6653368759655,808.65
1994-02-23,584.6681361074299,3319.9321184626647,10656.23328949791,2512.652523670484,1416.5228827387564,808.25
1994-02-24,576.7862889626123,3306.661289207674,10611.179679351822,2497.03122452184,1394.9770721711036,808.05
1994-02-25,580.2829753780253,3320.6534582799904,10670.755906943494,2502.348984847737,1409.5689526035096,809.15
1994-02-26,580.2829753780253,3320.574395102413,10670.67121840455,2502.390541714808,1409.5689526035096,809.15
1994-02-28,579.350678686446,3348.116381125231,10742.23095653831,2509.434193006369,1427.1094030082556,807.85
1994-03-02,576.8741020108151,3310.145897049255,10603.652884822846,2480.92760687196,1411.0199527879072,806.55
1994-03-03,575.543231111623,3321.0584039383093,10642.735269561304,2473.783471913698,1411.510278513556,806.85
1994-03-04,577.0529111677214,3302.953994269621,10584.23047666414,2469.043002082105,1424.632015558774,806.8
1994-03-05,577.0529111677214,3302.875352507853,10584.146474834964,2469.084005831961,1424.632015558774,806.8
1994-03-07,581.0058175359377,3314.5875689767176,10637.814026266751,2483.103019227387,1438.213712105999,808.0
1994-03-08,578.8639875332963,3300.881035551563,10597.27109906804,2474.1330356778367,1427.123153028194,808.25
1994-03-09,581.6441183404428,3307.835882561167,10621.08134044213,2474.866645344018,1431.1453466956154,808.35
1994-03-10,575.9654186794526,3332.3735776434883,10680.844014034034,2454.468816266275,1417.1310362010584,806.9
1994-03-11,578.4459989393563,3403.064865411572,10896.101272187803,2455.836762355134,1414.4636199151926,806.05
1994-03-12,578.4459989393563,3402.983840057633,10896.01479519358,2455.87754678708,1414.4636199151926,806.05
1994-03-14,579.5411226273443,3395.7891879212543,10879.394165029931,2450.999061203097,1427.3515340744982,806.5
1994-03-15,578.9756568911398,3395.268808333595,10874.527693757636,2455.7210904126546,1426.5635034128263,806.25
1994-03-16,583.6070084628496,3386.8371456410564,10847.694976826122,2467.847495572833,1435.1333585014404,806.25
1994-03-17,583.8965499244126,3366.539207323286,10788.20460625181,2469.4353942745865,1446.701290745644,806.65
1994-03-18,583.8417765925124,3391.9498184718364,10871.152665078029,2455.134899247566,1443.664882987919,806.75
1994-03-19,583.8417765925124,3391.869057761872,10871.066386088623,2455.1756720235708,1443.664882987919,806.75
1994-03-21,582.7572962576872,3399.6179061143507,10905.026439731775,2447.564155294596,1429.1519843862095,807.4
1994-03-22,584.9635054474468,3400.8553255142147,10921.329260175547,2468.829421546184,1422.707815093778,808.3
1994-03-23,584.320991028544,3413.518222058964,10957.420840718758,2468.286748278008,1421.503039584917,807.95
1994-03-24,577.3898441622266,3430.1354149162817,11012.298924948584,2445.742303858729,1398.890602471072,808.05
1994-03-25,572.7923487966855,3443.236433015137,11070.950704508088,2444.634201149035,1386.886113630445,809.25
1994-03-26,572.7923487966855,3443.154451195303,11070.862839819956,2444.674799538448,1386.886113630445,809.25
1994-03-28,572.7564083593597,3435.0814448555507,11029.560346822742,2438.660413812453,1364.3421572841432,808.1
1994-03-29,560.5000258507664,3408.6367911633024,10925.86376767058,2422.147177728957,1324.2225429818511,806.7
1994-03-30,553.0052086133452,3398.4501103039456,10898.786845462968,2412.4013049460973,1315.3663152399497,807.1
1994-03-31,554.5941037905278,3424.291438717558,10982.512989935303,2414.6140364698363,1324.8228249320475,807.15
1994-04-01,555.4186257809243,3424.2099079690165,10998.753666553885,2417.9928064989904,1326.7924555953923,808.35
1994-04-02,555.4186257809243,3424.128379161684,10998.666374858116,2418.0329624509554,1326.7924555953923,808.35
1994-04-04,547.7353457628384,3423.965327370459,11016.1798653072,2360.178905629384,1302.7614144950398,809.65
1994-04-06,558.8338154812144,3383.3869269489264,10881.937968962638,2396.313659978579,1348.5532541625796,809.35
1994-04-07,562.3943184969854,3381.9885097199226,10893.741041640857,2411.2602139308474,1358.2302281655616,810.55
1994-04-08,558.2389065136568,3381.0294335122744,10893.511961887049,2399.4948243441268,1337.4729505686466,810.75
1994-04-09,558.2389065136568,3380.948932811477,10893.425505442909,2399.53467309746,1337.4729505686466,810.75
1994-04-11,560.4777433811664,3381.2271821168847,10892.652184649063,2402.814171076854,1333.5776157176488,810.6
1994-04-12,559.4552406173518,3324.046191688925,10703.992243793158,2410.3018096821675,1303.8656724183134,810.25
1994-04-13,556.0482698705549,3330.994629532592,10717.270235959597,2399.2530648823144,1274.252890816044,809.55
1994-04-14,555.9339520249223,3325.2055455870823,10692.86719305914,2392.1343197587703,1267.996099528157,809.1
1994-04-15,555.9683071078555,3304.483835307335,10627.058779816352,2392.742280614304,1270.294029246592,809.15
1994-04-16,555.9683071078555,3304.40515712078,10626.974438080004,2392.7820172271786,1270.294029246592,809.15
1994-04-18,551.8573902591822,3314.34875121845,10651.386805688022,2364.948005362009,1249.1485709276872,808.55
1994-04-19,552.2260017741041,3301.973327614437,10603.909996015696,2370.009952049241,1237.486736670566,807.95
1994-04-20,551.027836332031,3270.715016920903,10491.99534045308,2375.833245029104,1229.2595098293357,807.05
1994-04-21,558.5499256586221,3282.493923830212,10532.55647369789,2398.930188905491,1269.8368253977264,807.25
1994-04-22,557.8286748258664,3274.5114360184702,10504.506997297089,2395.6653174233343,1276.647749304996,807.05
1994-04-23,557.8286748258664,3274.43347146047,10504.423628193932,2395.705102579497,1276.647749304996,807.05
1994-04-25,563.6924660721253,3251.4444398999844,10431.65308057367,2407.5059050019186,1296.4790336054778,807.1
1994-04-26,563.0745602354609,3285.6158653815933,10540.798257883704,2407.833800201529,1298.7161875041036,807.05
1994-04-27,563.0745602354609,3287.293945861996,10546.349131428407,2407.873787441425,1298.7161875041036,807.05
1994-04-28,559.1328591809654,3277.117138057116,10516.472662371772,2380.296697317864,1288.6239313322608,807.25
1994-04-29,561.1948318825634,3305.5777789255944,10613.8849970928,2378.8640283980026,1292.111658944052,807.7
1994-04-30,561.1948318825634,3305.499074692763,10613.800759910282,2378.90353453276,1292.111658944052,807.7
1994-05-02,564.3802013502255,3305.3416718487865,10607.718987519283,2373.488720852178,1314.1230634856802,807.25
1994-05-03,562.8892863719851,3298.67775274642,10569.452381113051,2364.179765423921,1302.50750674115,805.95
1994-05-04,562.0233032276458,3288.063111380454,10537.570124760918,2363.510925968173,1304.3391615199228,806.1
1994-05-06,556.8133793957659,3272.98110703198,10508.437767758953,2336.03887083567,1296.4404320035244,807.55
1994-05-07,556.8133793957659,3272.903178910384,10508.354367459207,2336.0776657669176,1296.4404320035244,807.55
1994-05-09,551.7817330679303,3348.247052409248,10747.271220423669,2314.7896516612327,1273.30638569514,807.3
1994-05-10,555.0590560223523,3350.3620405871707,10734.914604419566,2335.480353775285,1277.9961399902922,805.85
1994-05-11,549.9463140205752,3322.6296028860565,10644.906205779078,2325.0817898968908,1261.122969200892,805.75
1994-05-12,552.5596174338752,3354.591702830558,10745.47326779534,2331.20857079922,1265.9293388227463,805.6
1994-05-13,552.8682716392442,3348.367086886778,10731.69637518042,2343.552156601203,1260.3488689357698,806.05
1994-05-14,552.8682716392442,3348.2873638609,10731.61120298697,2343.591076306661,1260.3488689357698,806.05
1994-05-16,553.1309209027219,3341.10586002428,10710.262635493022,2352.04253403447,1245.5444025910842,806.15
1994-05-17,561.3865201695513,3357.7033127326376,10765.640303507398,2385.533030661212,1245.810752132544,806.3
1994-05-19,568.4626352436075,3361.4930475012766,10783.480119886282,2398.6433809245755,1285.1873371707711,806.7
1994-05-20,565.8695412166038,3348.686732790968,10733.91343702288,2387.821668279834,1279.5224907137529,806.05
1994-05-21,565.8695412166038,3348.6070021544733,10733.828247233698,2387.861323175396,1279.5224907137529,806.05
1994-05-23,564.8997947853081,3394.08335268778,10879.943976097564,2361.774995704928,1277.8642953605506,806.05
1994-05-24,567.2988644711197,3405.850020238538,10919.189950598264,2365.623653166875,1302.588844343624,806.15
1994-05-25,569.0630710101948,3390.850234847077,10875.319465077991,2371.58234533014,1307.3595264192593,806.45
1994-05-26,569.5219464312416,3386.381754154572,10862.5073319659,2380.1384972754527,1299.0868992800422,806.55
1994-05-27,569.6805032924452,3364.3629182295745,10784.021494154877,2374.276991596744,1301.609358744825,805.95
1994-05-28,569.6805032924452,3364.282814350569,10783.9359066827,2374.316421553926,1301.609358744825,805.95
1994-05-30,569.7511876405181,3364.1226123142187,10785.102763470277,2374.6692745683786,1301.7708587583177,806.05
1994-05-31,568.8692032025368,3389.049685375081,10863.166171260196,2366.949060863496,1308.5749437623317,805.9
1994-06-01,571.5684460819283,3397.743232383544,10894.583268857928,2375.891235377112,1310.2938507986764,806.15
1994-06-02,571.1278861935938,3365.6371231523262,10794.488000943094,2384.743999599317,1315.5609799664817,806.35
1994-06-03,574.2852782428009,3358.0992424422,10767.81192813273,2398.8624607813376,1322.559565643974,806.15
1994-06-04,574.2852782428009,3358.0192876983324,10767.726469307903,2398.902299032919,1322.559565643974,806.15
1994-06-07,573.350735546335,3338.040221968379,10704.836817455684,2404.779958945376,1313.0011191193469,806.2
1994-06-08,568.6572805515561,3350.2426273715,10743.472556075536,2403.5208746067665,1281.8579874044683,806.15
1994-06-09,571.833352323392,3352.794629232216,10753.16051773449,2401.090151677647,1279.5980550874872,806.25
1994-06-10,572.9106511881063,3362.364392866516,10786.02991603626,2394.0536841017906,1294.8361828011955,806.4
1994-06-11,572.9106511881063,3362.284336571447,10785.944312624228,2394.0934424933303,1294.8361828011955,806.4
1994-06-13,574.0782526499828,3355.106845338116,10770.602604707008,2389.8134935295084,1286.1736261874014,806.95
1994-06-14,578.6183713139383,3363.7984830060814,10800.013781265956,2401.622123579416,1305.3575143447083,807.05
1994-06-15,575.786898796363,3363.7183925660097,10790.560605565017,2384.372115436594,1305.6076830361735,806.35
1994-06-16,576.9516617326766,3395.2142785132646,10891.76836431778,2389.561438716229,1305.6767650678075,806.35
1994-06-17,574.727689543751,3383.2927289543395,10872.541738889688,2382.893019963188,1287.6564339864383,807.75
1994-06-18,574.727689543751,3383.212174365556,10872.455448875888,2382.932593007982,1287.6564339864383,807.75
1994-06-20,571.2094379902304,3429.0949880225844,11046.85854481028,2385.668035565541,1276.501755813794,809.7
1994-06-21,564.5903959868117,3419.804775800436,10983.76943910687,2370.096074324635,1248.9393627163993,807.25
1994-06-22,565.7943599340919,3447.348393661461,11053.891676132962,2380.8815427067248,1254.6223664817692,805.9
1994-06-23,562.5786481666296,3415.695583291196,10954.611271669532,2386.471841853686,1221.206897723876,806.05
1994-06-24,551.2343777128648,3426.137581210884,10995.77189159002,2369.7121915025423,1216.0595096019365,806.6
1994-06-25,551.2343777128648,3426.0560065065697,10995.684623559133,2369.751545651437,1216.0595096019365,806.6
1994-06-27,560.6735209523109,3421.9468980022493,10980.12232673594,2375.937971465192,1248.2463758206611,806.4
1994-06-28,557.7644764703808,3383.722004738349,10854.276932434834,2363.3216556912244,1250.9344169598576,806.15
1994-06-29,558.8983247848764,3382.764600850004,10839.263304867976,2364.436429675413,1251.8848059820532,805.25
1994-06-30,555.2474082346589,3379.1767860509904,10825.249701486144,2348.987116675408,1243.1892546007116,805.05
1994-07-01,556.4180701330731,3391.371491631244,10864.487475394662,2349.471533747131,1242.2576768820634,805.05
1994-07-02,556.4180701330731,3391.290744690968,10864.401249303588,2349.510551756532,1242.2576768820634,805.05
1994-07-04,557.3856936324661,3395.51293031078,10897.190349659912,2353.388633471342,1244.4179908347803,806.45
1994-07-05,559.5879031335123,3399.8156542591537,10896.965528795708,2355.618785023317,1232.0277558103344,805.4
1994-07-06,559.2580178955529,3381.7624987087697,10848.023111490806,2356.3354849819502,1221.656027441872,806.05
1994-07-07,561.1147709177836,3365.46354731331,10786.535905215636,2357.9866424301235,1239.9592722043665,805.35
1994-07-08,560.7800029369331,3361.000161762174,10769.726439453789,2339.580654021767,1239.927363882014,805.15
1994-07-09,560.7800029369331,3360.9201379487986,10769.640965434426,2339.619507771914,1239.927363882014,805.15
1994-07-11,559.210655422757,3369.525980534705,10804.935525528064,2334.0579456958803,1238.9787279875895,805.7
1994-07-12,560.0956434221064,3381.2794167686266,10844.815003306652,2341.0042397345896,1247.913074779112,805.85
1994-07-13,561.0724643424672,3373.3099885990823,10819.426707803925,2344.530066059325,1274.9568343434328,805.85
1994-07-14,567.8652314529164,3365.779201406663,10809.51075704915,2372.4045021890893,1271.0154399281034,806.9
1994-07-15,568.3422872101282,3373.149356309744,10838.722669073732,2373.9822274711064,1270.67669741318,807.3
1994-07-16,568.3422872101282,3373.069043229831,10838.63664746525,2374.021652533098,1270.67669741318,807.3
1994-07-18,569.2148482798327,3386.493280633546,10880.09537443584,2381.9076685619834,1273.692471442948,807.15
1994-07-19,566.8447771393622,3367.5695842268588,10796.68230063845,2385.52473515555,1259.0654668363102,805.45
1994-07-20,564.3071479291381,3386.332018458228,10857.007457046397,2370.416434627407,1241.1488381214062,805.45
1994-07-21,564.916778410432,3377.487592285795,10818.067808099097,2365.61756518546,1249.1586152647817,804.65
1994-07-22,564.3446228722756,3366.014508893348,10752.013325718057,2357.006899375321,1255.5452630830555,802.45
1994-07-23,564.3446228722756,3365.9343656907545,10751.927992278965,2357.0460425256133,1255.5452630830555,802.45
1994-07-25,565.4042551753738,3372.346307525783,10778.121525781153,2361.7404921474235,1259.7841260698276,802.85
1994-07-26,564.5390381359031,3381.0287686850247,10800.658133728084,2359.588233655519,1251.9340561346814,802.45
1994-07-27,564.5390381359031,3391.0251970760905,10832.763050097765,2350.857099854447,1244.3675878178683,802.45
1994-07-28,565.6353050626133,3394.011277034609,10841.122966293382,2358.7356234443964,1245.3473980566368,802.35
1994-07-29,571.5234814049221,3365.015436354951,10753.365581631397,2386.544504561182,1273.4822606278117,802.7
1994-07-30,571.5234814049221,3364.935316939799,10753.280237460112,2386.584138246704,1273.4822606278117,802.7
1994-08-01,574.1751102287567,3364.3370086858745,10750.370124143768,2385.257978329451,1285.0881043720588,802.6
1994-08-02,574.9174101654032,3362.0665818504,10742.616579341911,2388.7356041359435,1282.256317906145,802.55
1994-08-03,575.1478357801218,3316.866942036221,10599.023604785612,2392.497159920749,1274.424412813299,802.6
1994-08-04,571.8055991435393,3307.1510074811977,10567.48627218183,2388.118958531918,1264.2665795835471,802.55
1994-08-05,569.9670123315196,3316.7089972030726,10600.17594177423,2364.0732945722343,1263.1267548926785,802.7
1994-08-06,569.9670123315196,3316.630027941235,10600.09181339374,2364.112555075163,1263.1267548926785,802.7
1994-08-08,572.2544094483817,3308.588059256527,10591.851706516336,2368.1973529701995,1271.1684178808166,804.0
1994-08-09,574.1551079211835,3305.8813341372834,10600.467261196449,2364.521700347514,1279.3329063215194,805.3
1994-08-10,575.6220031607446,3313.686282456289,10613.127434684233,2367.0334757120945,1289.096748885618,804.35
1994-08-11,575.0106724679429,3299.5923229065666,10596.404080843971,2364.1451452646065,1294.478171936212,806.5
1994-08-12,579.0031024844068,3308.272965652091,10615.227997384856,2376.604522161976,1301.8851340547487,805.8
1994-08-13,579.0031024844068,3308.194197248147,10615.14374954361,2376.643990772789,1301.8851340547487,805.8
1994-08-16,583.4874486309209,3298.3236952614848,10594.484213015665,2392.315466469037,1315.519419085478,806.6
1994-08-17,581.1805920338995,3308.754957781877,10593.240463780696,2391.749061445987,1333.1465967570912,803.95
1994-08-18,579.0882793382842,3309.1140755935367,10591.92270740777,2371.3915441460344,1328.4400177535726,803.75
1994-08-19,578.6625068532534,3337.0600722416343,10680.87682456041,2373.2878079316506,1323.155934309169,803.7
1994-08-20,578.6625068532534,3336.9806184303907,10680.792055696722,2373.3272214613185,1323.155934309169,803.7
1994-08-22,578.4020246131023,3341.6381333354625,10702.027711703047,2368.8975486245254,1319.381783680423,804.15
1994-08-23,580.9917485344955,3338.493650851204,10678.830683495016,2371.275885103208,1331.2692220433755,803.15
1994-08-24,586.7082211647056,3350.235714195396,10707.219208918568,2379.140415434841,1335.9557560918452,802.45
1994-08-25,584.897364792665,3357.1611441989257,10724.842690603222,2367.7999128226847,1345.858261032408,802.1
1994-08-26,593.0708093176157,3356.205582905964,10718.618407456372,2375.336076048437,1372.1421094395291,801.85
1994-08-27,593.0708093176157,3356.125673249228,10718.533339056312,2375.3755235939857,1372.1421094395291,801.85
1994-08-29,592.3866120959262,3355.965859643543,10713.016344758607,2374.796421028124,1368.6408971571566,801.45
1994-08-30,593.4218606694541,3380.8390021332834,10783.160692368276,2379.566503775188,1378.7710562814111,800.75
