일자,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금등,"국가,지자체",기타법인,사모펀드
2013-03-13,-462342.0,340982.0,49914.0,199731.0,65587.0,-386979.0,-188321.0,-31916.0,379663.0,322522.0,-135780.0,3074.0
2013-03-14,-459791.0,338783.0,49486.0,198312.0,65619.0,-386726.0,-188144.0,-31917.0,380214.0,322490.0,-135733.0,3083.0
2013-03-15,-456635.0,333024.0,51929.0,198146.0,66332.0,-386413.0,-188199.0,-31854.0,380920.0,323057.0,-135637.0,3384.0
2013-03-18,-454593.0,329452.0,53429.0,199261.0,66681.0,-386710.0,-188199.0,-31810.0,380876.0,323387.0,-135611.0,3386.0
2013-03-19,-453941.0,327643.0,54365.0,199833.0,66874.0,-386378.0,-188306.0,-31804.0,380784.0,323514.0,-135372.0,3289.0
2013-03-20,-451202.0,323899.0,55305.0,199874.0,66956.0,-386837.0,-188188.0,-31784.0,381552.0,324120.0,-135310.0,3051.0
2013-03-21,-448661.0,321186.0,55454.0,199597.0,66687.0,-386448.0,-188272.0,-31756.0,382128.0,324152.0,-135310.0,2806.0
2013-03-22,-447480.0,317870.0,57622.0,199505.0,66347.0,-385838.0,-188120.0,-31653.0,382254.0,325445.0,-135357.0,3121.0
2013-03-25,-448106.0,316960.0,59219.0,199802.0,66258.0,-385568.0,-188162.0,-31680.0,382758.0,325807.0,-135398.0,3443.0
2013-03-26,-448964.0,316614.0,60256.0,199370.0,66059.0,-386080.0,-188124.0,-31690.0,384424.0,325850.0,-135230.0,3887.0
2013-03-27,-450496.0,314490.0,63905.0,200258.0,66998.0,-385283.0,-188707.0,-31701.0,385497.0,326137.0,-135216.0,4145.0
2013-03-28,-450836.0,312972.0,65837.0,200798.0,67168.0,-385575.0,-188671.0,-31707.0,385638.0,327254.0,-135299.0,4369.0
2013-03-29,-453646.0,314328.0,67432.0,200758.0,67054.0,-384969.0,-188720.0,-31698.0,386385.0,327392.0,-135436.0,4667.0
2013-04-01,-453093.0,313739.0,67468.0,200950.0,67181.0,-385301.0,-188708.0,-31736.0,386369.0,327413.0,-135453.0,4736.0
2013-04-02,-451761.0,314083.0,65837.0,201451.0,67205.0,-386462.0,-188770.0,-31750.0,385819.0,327149.0,-135481.0,4634.0
2013-04-03,-451807.0,311899.0,68139.0,201511.0,67315.0,-386227.0,-188654.0,-31750.0,386842.0,327548.0,-135547.0,4991.0
2013-04-04,-452085.0,307203.0,73062.0,202288.0,68065.0,-385503.0,-188449.0,-31705.0,388446.0,328261.0,-135514.0,5093.0
2013-04-05,-449197.0,300395.0,76923.0,204212.0,66886.0,-384136.0,-188079.0,-31668.0,388963.0,328915.0,-135461.0,5262.0
2013-04-08,-448754.0,296728.0,80457.0,205083.0,67203.0,-383241.0,-187933.0,-31602.0,389696.0,329163.0,-135771.0,5517.0
2013-04-09,-449877.0,295942.0,82456.0,206756.0,67214.0,-383258.0,-188061.0,-31542.0,389758.0,329282.0,-135864.0,5735.0
2013-04-10,-449990.0,296462.0,82030.0,205877.0,67366.0,-383285.0,-188084.0,-31521.0,390089.0,329358.0,-135836.0,5658.0
2013-04-11,-450116.0,299082.0,79852.0,205801.0,66941.0,-384057.0,-188095.0,-31510.0,389451.0,329403.0,-136144.0,5348.0
2013-04-12,-447158.0,298668.0,77498.0,205985.0,66430.0,-385226.0,-187929.0,-31558.0,388554.0,329735.0,-136330.0,4938.0
2013-04-15,-445378.0,297489.0,76868.0,206390.0,66261.0,-385556.0,-188143.0,-31591.0,387948.0,329926.0,-136301.0,5064.0
2013-04-16,-444080.0,295079.0,77939.0,206446.0,65839.0,-384946.0,-188132.0,-31592.0,388612.0,330042.0,-136265.0,5100.0
2013-04-17,-443022.0,293012.0,79042.0,205696.0,65693.0,-384026.0,-188085.0,-31466.0,388977.0,330063.0,-136348.0,5619.0
2013-04-18,-440392.0,290660.0,78670.0,205806.0,65348.0,-384989.0,-188074.0,-31453.0,389022.0,330945.0,-136251.0,5492.0
